"case_id","hypothesis_role","joint_review_rep","family","copula","design","n","time_points","n_subject","n_time","total_observations","mu_strength","sigma_strength","theta_strength","time_shape","dependence","missingness","start_mode","rs_joint_success","rs_separate_success","delta_joint_loglik","delta_copula_loglik","delta_marginal_loglik","delta_elapsed_sec","delta_train_joint_loglik","delta_train_copula_loglik","delta_train_marginal_loglik","delta_train_rmse_mu","delta_train_rmse_sigma","delta_train_rmse_theta","delta_train_rmse_tau","delta_test_joint_log_score","delta_test_log_score_per_obs","delta_test_marginal_log_score","delta_test_copula_log_score","delta_heldout_variogram_score_p05","delta_heldout_variogram_score_p2","delta_benchmark_mean_rmse","delta_benchmark_neg_log_score","delta_benchmark_variogram_score_p05","delta_benchmark_variogram_score_p2","delta_benchmark_theta_time_abs_error"
"JVS02","weak_dependence_ga",7,"GA","N","seven_case",40,75,40,75,3000,0,0.375,1.5,"sigmoid","case_specific","none","default",TRUE,TRUE,0.85652419198982,2.08762160708204,-1.23109741509006,2.34999999999991,0.85652419198982,2.08762160708204,-1.23109741509006,0.0035066248735584,0.000796835079688203,0.00108077747399499,0.000838081320127027,-5.86190712471989,-0.00195396904157197,-4.22952690051034,-1.632380224206,0.510329921571952,5.07908376842988,0.0035066248735584,0.00195396904157197,0.510329921571952,5.07908376842988,0.000838081320127027
"JVS03","central_joint_win_ga",1,"GA","N","seven_case",40,75,40,75,3000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,13.8692513419146,31.3994254429999,-17.5301741010899,21.53,13.8692513419146,31.3994254429999,-17.5301741010899,-0.0463069696978833,0.000805202904658898,0.005956646732038,0.00504099055894397,-287.80126250038,-0.09593375416679,41.3848201054102,-329.18608260579,-2.571626894708,-17.8510989301799,-0.0463069696978833,0.09593375416679,-2.571626894708,-17.8510989301799,0.00504099055894397
"JVS03","central_joint_win_ga",2,"GA","N","seven_case",40,75,40,75,3000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,8.3280588102002,28.0630860953802,-19.73502728518,32.23,8.3280588102002,28.0630860953802,-19.73502728518,-0.0118706180049806,-0.0022419120878378,0.013384329974922,0.00984779173503503,10.6408960546601,0.00354696535155008,78.2288033077002,-67.587907253045,-0.305342461572991,-9.33082012845989,-0.0118706180049806,-0.00354696535155008,-0.305342461572991,-9.33082012845989,0.00984779173503503
"JVS03","central_joint_win_ga",3,"GA","N","seven_case",40,75,40,75,3000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,42.6717268235207,46.5176564498902,-3.84592962637998,36.6699999999999,42.6717268235207,46.5176564498902,-3.84592962637998,-0.0202564984735888,0.0026603030935266,0.002724031950047,0.00352693332689602,-1079.2472892468,-0.3597490964156,-4.02904214790988,-1075.21824709892,-4.65134629380196,-33.9490060486501,-0.0202564984735888,0.3597490964156,-4.65134629380196,-33.9490060486501,0.00352693332689602
"JVS03","central_joint_win_ga",4,"GA","N","seven_case",40,75,40,75,3000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,19.965563190322,34.9583384267798,-14.9927752364397,8.5500000000001,19.965563190322,34.9583384267798,-14.9927752364397,-0.0238255071916004,4.8008940424199e-05,0.00847283737515303,0.00615547451850695,-564.03925039656,-0.18801308346552,-45.0840313561803,-518.95521904038,2.516844757341,12.9226969902197,-0.0238255071916004,0.18801308346552,2.516844757341,12.9226969902197,0.00615547451850695
"JVS06","larger_sample_same_T_ga",1,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,8.175440213104,23.5825275228899,-15.4070873097799,14.8,8.175440213104,23.5825275228899,-15.4070873097799,-0.022600839767585,0.001336173174608,0.015162429603752,0.010909690176079,5.39743226544033,0.0026987161327201,15.3336018044502,-9.93616953901028,-0.294897374634004,-3.03141335599298,-0.022600839767585,-0.0026987161327201,-0.294897374634004,-3.03141335599298,0.010909690176079
"JVS06","larger_sample_same_T_ga",2,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,87.376157851612,94.11484003744,-6.73868218583016,36.59,87.376157851612,94.11484003744,-6.73868218583016,-0.0938845898115114,0.000185789938635501,0.034238601081483,0.027084129209191,-1081.71082410707,-0.54085541205353,61.10821545679,-1142.81903956386,-1.273087859836,-13.515928808597,-0.0938845898115114,0.54085541205353,-1.273087859836,-13.515928808597,0.027084129209191
"JVS06","larger_sample_same_T_ga",3,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,7.72564393447901,23.4148260516199,-15.68918211714,8.9900000000001,7.72564393447901,23.4148260516199,-15.68918211714,0.0028864069049281,0.008498039893956,0.00141817704575298,0.00268546107060696,-534.54689442206,-0.26727344721103,-25.36840762064,-509.17848680142,-1.823752827113,-8.06251683004598,0.0028864069049281,0.26727344721103,-1.823752827113,-8.06251683004598,0.00268546107060696
"JVS06","larger_sample_same_T_ga",4,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,14.1197732034664,34.4575230369201,-20.3377498334401,32.01,14.1197732034664,34.4575230369201,-20.3377498334401,0.0016591756680562,-0.0064607194622334,0.00556598776874395,0.00460407116779799,123.87196409545,0.0619359820477299,49.70963969833,74.1623243971198,-1.99087553280501,-13.707685002574,0.0016591756680562,-0.0619359820477299,-1.99087553280501,-13.707685002574,0.00460407116779799
"JVS06","larger_sample_same_T_ga",5,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,8.21687832287299,18.1932678000601,-9.97638947718997,10.3099999999999,8.21687832287299,18.1932678000601,-9.97638947718997,-0.0066794161220759,-0.000658838796260899,0.0031575670366879,0.00228118632568297,-35.0197320831203,-0.01750986604157,2.41332146539003,-37.4330535485101,-0.465255909969997,-3.86539658870106,-0.0066794161220759,0.01750986604157,-0.465255909969997,-3.86539658870106,0.00228118632568297
"JVS06","larger_sample_same_T_ga",6,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,23.870575871655,49.328063364277,-25.45748749261,30.6700000000001,23.870575871655,49.328063364277,-25.45748749261,-0.0337434139874548,-0.0019865174218892,0.0167132059955439,0.016247031172412,-147.22612004142,-0.0736130600207203,71.2210949410301,-218.44721498246,-2.14544786398599,-15.543924373352,-0.0337434139874548,0.0736130600207203,-2.14544786398599,-15.543924373352,0.016247031172412
"JVS06","larger_sample_same_T_ga",7,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,2.69225216426605,6.84006050795006,-4.1478083436898,2.46000000000004,2.69225216426605,6.84006050795006,-4.1478083436898,-0.00852942123803557,0.0022960513331375,0.004565461283218,0.00393371994994401,-4.51418391014977,-0.00225709195506996,-2.81151012391001,-1.70267378624101,-0.863486535381995,-4.57758064181394,-0.00852942123803557,0.00225709195506996,-0.863486535381995,-4.57758064181394,0.00393371994994401
"JVS06","larger_sample_same_T_ga",8,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,8.86300986183599,22.8950436073799,-14.0320337455501,6.04000000000044,8.86300986183599,22.8950436073799,-14.0320337455501,0.0209003005091753,-0.000406538910243601,0.00482844997278997,0.00297674800347997,-341.15814810855,-0.17057907405427,-46.89465830975,-294.26348979878,-0.842440270120008,-8.90082345240808,0.0209003005091753,0.17057907405427,-0.842440270120008,-8.90082345240808,0.00297674800347997
"JVS06","larger_sample_same_T_ga",9,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,16.386533063311,29.95412600379,-13.5675929404799,21.2899999999999,16.386533063311,29.95412600379,-13.5675929404799,-0.0287911134351868,0.0050543152784128,0.00996247562038299,0.00892902233492904,92.45930257291,0.0462296512864599,-0.210570791600048,92.6698733645198,1.37327138339501,1.61427037120802,-0.0287911134351868,-0.0462296512864599,1.37327138339501,1.61427037120802,0.00892902233492904
"JVS06","larger_sample_same_T_ga",10,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,5.08239785543,10.0102862024698,-4.92788834705016,10.0400000000004,5.08239785543,10.0102862024698,-4.92788834705016,-0.0212202898467002,0.002852665541153,0.001551309209879,0.00225359070016795,224.61442105263,0.11230721052631,-0.115866619200006,224.73028767183,0.719391889416002,4.65109688545897,-0.0212202898467002,-0.11230721052631,0.719391889416002,4.65109688545897,0.00225359070016795
"JVS06","larger_sample_same_T_ga",11,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,6.2426688481728,15.8245733027402,-9.58190445457012,8.51000000000017,6.2426688481728,15.8245733027402,-9.58190445457012,-0.0244243313680433,0.000468825808538,0.00609321606194801,0.00505333067540298,-4.03482280685057,-0.00201741140342993,17.9058057817999,-21.9406285886598,-1.81938284691199,-8.74979593828999,-0.0244243313680433,0.00201741140342993,-1.81938284691199,-8.74979593828999,0.00505333067540298
"JVS06","larger_sample_same_T_ga",12,"GA","N","seven_case",50,40,50,40,2000,0,0.375,3.5,"sigmoid","case_specific","none","default",TRUE,TRUE,1.79752031073298,5.37382005191989,-3.57629974118004,5.04000000000042,1.79752031073298,5.37382005191989,-3.57629974118004,0.0140360052173465,-0.000952941655416099,-0.000184498105038067,-0.000684836881765016,0.1235073994103,6.17536997100654e-05,2.61486551635994,-2.49135811694498,-0.643216659517989,-0.428226058208963,0.0140360052173465,-6.17536997100654e-05,-0.643216659517989,-0.428226058208963,-0.000684836881765016
